INFO  2018-05-14 17:49:14,122 [5    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:14,127 [5    ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:14,156 [5    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:14,161 [5    ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:14,756 [5    ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method ShopManage.Shop.Product.ProductAppService.CreateOrUpdateProductAsync (ShopManage.Application) with arguments (ShopManage.Shop.Product.Dtos.CreateOrUpdateProductInput) - ModelState is Valid
ERROR 2018-05-14 17:49:15,526 [18   ] Mvc.ExceptionHandling.AbpExceptionFilter - 
Unmapped members were found. Review the types and members below.
Add a custom mapping expression, ignore, add a custom resolver, or modify the source/destination type
For no matching constructor, add a no-arg ctor, add optional arguments, or map all of the constructor parameters
===============================================================================
ProductEditDto -> Product (Destination member list)
ShopManage.Shop.Product.Dtos.ProductEditDto -> ShopManage.Shop.Product.Product (Destination member list)

Unmapped properties:
TenantID
Category
CreateTime
Creator
IsDeleted
DeleterUserId
DeletionTime
LastModificationTime
LastModifierUserId
CreationTime
CreatorUserId

AutoMapper.AutoMapperConfigurationException: 
Unmapped members were found. Review the types and members below.
Add a custom mapping expression, ignore, add a custom resolver, or modify the source/destination type
For no matching constructor, add a no-arg ctor, add optional arguments, or map all of the constructor parameters
===============================================================================
ProductEditDto -> Product (Destination member list)
ShopManage.Shop.Product.Dtos.ProductEditDto -> ShopManage.Shop.Product.Product (Destination member list)

Unmapped properties:
TenantID
Category
CreateTime
Creator
IsDeleted
DeleterUserId
DeletionTime
LastModificationTime
LastModifierUserId
CreationTime
CreatorUserId

   at AutoMapper.ConfigurationValidator.AssertConfigurationIsValid(IEnumerable`1 typeMaps)
   at lambda_method(Closure , ProductEditDto , Product , ResolutionContext )
   at lambda_method(Closure , Object , Object , ResolutionContext )
   at AutoMapper.Mapper.AutoMapper.IMapper.Map[TDestination](Object source)
   at ShopManage.Shop.Product.ProductAppService.<CreateProductAsync>d__7.MoveNext() in F:\Other\ShopManage\3.6.0\aspnet-core\src\ShopManage.Application\Shop\Product\ProductAppService.cs:line 76
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at ShopManage.Shop.Product.ProductAppService.<CreateOrUpdateProductAsync>d__2.MoveNext() in F:\Other\ShopManage\3.6.0\aspnet-core\src\ShopManage.Application\Shop\Product\ProductAppService.cs:line 34
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeActionMethodAsync>d__12.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeNextActionFilterAsync>d__10.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Rethrow(ActionExecutedContext context)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeInnerFilterAsync>d__14.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.<InvokeNextExceptionFilterAsync>d__23.MoveNext()
INFO  2018-05-14 17:49:15,775 [18   ] etCore.Mvc.Internal.ObjectResultExecutor - Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext.
INFO  2018-05-14 17:49:15,793 [18   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action ShopManage.Shop.Product.ProductAppService.CreateOrUpdateProductAsync (ShopManage.Application) in 1635.1134ms
INFO  2018-05-14 17:49:15,803 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1688.9742ms 500 application/json; charset=utf-8
INFO  2018-05-14 17:49:21,874 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/services/app/Product/CreateOrUpdateProductAsync application/json-patch+json 455
INFO  2018-05-14 17:49:21,879 [10   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:21,882 [10   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:21,891 [10   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:21,895 [10   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:21,906 [10   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method ShopManage.Shop.Product.ProductAppService.CreateOrUpdateProductAsync (ShopManage.Application) with arguments (ShopManage.Shop.Product.Dtos.CreateOrUpdateProductInput) - ModelState is Valid
ERROR 2018-05-14 17:49:31,498 [20   ] Mvc.ExceptionHandling.AbpExceptionFilter - 
Unmapped members were found. Review the types and members below.
Add a custom mapping expression, ignore, add a custom resolver, or modify the source/destination type
For no matching constructor, add a no-arg ctor, add optional arguments, or map all of the constructor parameters
===============================================================================
ProductEditDto -> Product (Destination member list)
ShopManage.Shop.Product.Dtos.ProductEditDto -> ShopManage.Shop.Product.Product (Destination member list)

Unmapped properties:
TenantID
Category
CreateTime
Creator
IsDeleted
DeleterUserId
DeletionTime
LastModificationTime
LastModifierUserId
CreationTime
CreatorUserId

AutoMapper.AutoMapperConfigurationException: 
Unmapped members were found. Review the types and members below.
Add a custom mapping expression, ignore, add a custom resolver, or modify the source/destination type
For no matching constructor, add a no-arg ctor, add optional arguments, or map all of the constructor parameters
===============================================================================
ProductEditDto -> Product (Destination member list)
ShopManage.Shop.Product.Dtos.ProductEditDto -> ShopManage.Shop.Product.Product (Destination member list)

Unmapped properties:
TenantID
Category
CreateTime
Creator
IsDeleted
DeleterUserId
DeletionTime
LastModificationTime
LastModifierUserId
CreationTime
CreatorUserId

   at AutoMapper.ConfigurationValidator.AssertConfigurationIsValid(IEnumerable`1 typeMaps)
   at lambda_method(Closure , ProductEditDto , Product , ResolutionContext )
   at lambda_method(Closure , Object , Object , ResolutionContext )
   at AutoMapper.Mapper.AutoMapper.IMapper.Map[TDestination](Object source)
   at ShopManage.Shop.Product.ProductAppService.<CreateProductAsync>d__7.MoveNext() in F:\Other\ShopManage\3.6.0\aspnet-core\src\ShopManage.Application\Shop\Product\ProductAppService.cs:line 76
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at ShopManage.Shop.Product.ProductAppService.<CreateOrUpdateProductAsync>d__2.MoveNext() in F:\Other\ShopManage\3.6.0\aspnet-core\src\ShopManage.Application\Shop\Product\ProductAppService.cs:line 34
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeActionMethodAsync>d__12.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeNextActionFilterAsync>d__10.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Rethrow(ActionExecutedContext context)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.Next(State& next, Scope& scope, Object& state, Boolean& isCompleted)
   at Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker.<InvokeInnerFilterAsync>d__14.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.AspNetCore.Mvc.Internal.ResourceInvoker.<InvokeNextExceptionFilterAsync>d__23.MoveNext()
INFO  2018-05-14 17:49:31,511 [20   ] etCore.Mvc.Internal.ObjectResultExecutor - Executing ObjectResult, writing value Microsoft.AspNetCore.Mvc.ControllerContext.
INFO  2018-05-14 17:49:31,520 [20   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action ShopManage.Shop.Product.ProductAppService.CreateOrUpdateProductAsync (ShopManage.Application) in 9624.1696ms
INFO  2018-05-14 17:49:31,532 [20   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9653.456ms 500 application/json; charset=utf-8
INFO  2018-05-14 17:49:33,492 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:21021/api/services/app/Product/CreateOrUpdateProductAsync application/json-patch+json 455
INFO  2018-05-14 17:49:33,496 [18   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:33,505 [18   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:33,512 [18   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution failed.
INFO  2018-05-14 17:49:33,518 [18   ] pNetCore.Cors.Infrastructure.CorsService - Request origin http://localhost:21021 does not have permission to access the resource.
INFO  2018-05-14 17:49:33,525 [18   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method ShopManage.Shop.Product.ProductAppService.CreateOrUpdateProductAsync (ShopManage.Application) with arguments (ShopManage.Shop.Product.Dtos.CreateOrUpdateProductInput) - ModelState is Valid
DEBUG 2018-05-15 10:12:35,231 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-05-15 10:12:35,578 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2018-05-15 10:12:36,222 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: ShopManage.Web.Host.Startup.ShopManageWebHostModule, ShopManage.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,228 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: ShopManage.ShopManageWebCoreModule, ShopManage.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,229 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: ShopManage.ShopManageApplicationModule, ShopManage.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,230 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: ShopManage.ShopManageCoreModule, ShopManage.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,230 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,231 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,232 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,233 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,234 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: ShopManage.EntityFrameworkCore.ShopManageEntityFrameworkModule, ShopManage.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,235 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFrameworkCore.AbpZeroCoreEntityFrameworkCoreModule, Abp.ZeroCore.EntityFrameworkCore, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,235 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFrameworkCore.AbpEntityFrameworkCoreModule, Abp.EntityFrameworkCore, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,236 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,236 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.AbpAspNetCoreModule, Abp.AspNetCore, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,237 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Web.AbpWebCommonModule, Abp.Web.Common, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,237 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AspNetCore.SignalR.AbpAspNetCoreSignalRModule, Abp.AspNetCore.SignalR, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:36,243 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2018-05-15 10:12:36,419 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-05-15 10:12:36,419 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-05-15 10:12:36,420 [1    ] o.Configuration.LanguageManagementConfig - Converted ShopManage (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-05-15 10:12:36,420 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2018-05-15 10:12:36,974 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: ShopManage.EntityFrameworkCore.ShopManageDbContext, ShopManage.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-05-15 10:12:39,318 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2018-05-15 10:12:39,385 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2018-05-15 10:12:39,438 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2018-05-15 10:12:39,463 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: ShopManage
DEBUG 2018-05-15 10:12:39,491 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2018-05-15 10:12:39,662 [1    ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Abp.BackgroundJobs.BackgroundJobManager
DEBUG 2018-05-15 10:12:39,713 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - Found 12 classes define auto mapping attributes
DEBUG 2018-05-15 10:12:39,713 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Models.TokenAuth.ExternalLoginProviderInfoModel
DEBUG 2018-05-15 10:12:39,718 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Users.Dto.CreateUserDto
DEBUG 2018-05-15 10:12:39,719 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Users.Dto.UserDto
DEBUG 2018-05-15 10:12:39,719 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Shop.Product.Dtos.ProductEditDto
DEBUG 2018-05-15 10:12:39,719 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Shop.Product.Dtos.ProductListDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Roles.Dto.CreateRoleDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Roles.Dto.PermissionDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.Roles.Dto.RoleDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-05-15 10:12:39,720 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - ShopManage.MultiTenancy.Dto.TenantDto
INFO  2018-05-15 10:12:42,440 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/  
INFO  2018-05-15 10:12:46,203 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method ShopManage.Web.Host.Controllers.HomeController.Index (ShopManage.Web.Host) with arguments ((null)) - ModelState is Valid
INFO  2018-05-15 10:12:46,320 [6    ] Core.Mvc.Internal.RedirectResultExecutor - Executing RedirectResult, redirecting to /swagger.
INFO  2018-05-15 10:12:46,331 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action ShopManage.Web.Host.Controllers.HomeController.Index (ShopManage.Web.Host) in 896.2709ms
INFO  2018-05-15 10:12:46,360 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3965.0282ms 302 
INFO  2018-05-15 10:12:46,387 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/  
INFO  2018-05-15 10:12:46,432 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/index.html'. Physical path: 'N/A'
INFO  2018-05-15 10:12:46,488 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 63.0027ms 200 text/html
INFO  2018-05-15 10:12:46,516 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/css/screen.css  
INFO  2018-05-15 10:12:46,547 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/css/typography.css  
INFO  2018-05-15 10:12:46,565 [5    ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/typography.css was not modified
INFO  2018-05-15 10:12:46,577 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/css/reset.css  
INFO  2018-05-15 10:12:46,588 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/object-assign-pollyfill.js  
INFO  2018-05-15 10:12:46,614 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.slideto.min.js  
INFO  2018-05-15 10:12:46,629 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/reset.css was not modified
INFO  2018-05-15 10:12:46,635 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/screen.css was not modified
INFO  2018-05-15 10:12:46,639 [17   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/object-assign-pollyfill.js was not modified
INFO  2018-05-15 10:12:46,646 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 60.5691ms 304 text/css
INFO  2018-05-15 10:12:46,674 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 86.2058ms 304 text/css
INFO  2018-05-15 10:12:46,682 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 140.8275ms 304 text/css
INFO  2018-05-15 10:12:46,683 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery.slideto.min.js was not modified
INFO  2018-05-15 10:12:46,688 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 97.0104ms 304 application/javascript
INFO  2018-05-15 10:12:46,695 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.ba-bbq.min.js  
INFO  2018-05-15 10:12:46,709 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/backbone-min.js  
INFO  2018-05-15 10:12:46,748 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 140.1651ms 304 application/javascript
INFO  2018-05-15 10:12:46,765 [5    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery.ba-bbq.min.js was not modified
INFO  2018-05-15 10:12:46,758 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/lodash.min.js  
INFO  2018-05-15 10:12:46,751 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.wiggle.min.js  
INFO  2018-05-15 10:12:46,753 [17   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/backbone-min.js was not modified
INFO  2018-05-15 10:12:47,144 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery-1.8.0.min.js  
INFO  2018-05-15 10:12:47,440 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 691.7288ms 304 application/javascript
INFO  2018-05-15 10:12:47,443 [18   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery-1.8.0.min.js was not modified
INFO  2018-05-15 10:12:47,468 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.min.js  
INFO  2018-05-15 10:12:47,592 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery.wiggle.min.js was not modified
INFO  2018-05-15 10:12:47,607 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/lodash.min.js was not modified
INFO  2018-05-15 10:12:47,613 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 729.166ms 304 application/javascript
INFO  2018-05-15 10:12:47,617 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 305.863ms 304 application/javascript
INFO  2018-05-15 10:12:47,625 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/handlebars-4.0.5.js  
INFO  2018-05-15 10:12:47,662 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 889.4447ms 304 application/javascript
INFO  2018-05-15 10:12:47,683 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /swagger-ui.min.js was not modified
INFO  2018-05-15 10:12:47,690 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 893.2911ms 304 application/javascript
INFO  2018-05-15 10:12:47,715 [17   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/handlebars-4.0.5.js was not modified
INFO  2018-05-15 10:12:47,719 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jsoneditor.min.js  
INFO  2018-05-15 10:12:47,733 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 123.6267ms 304 application/javascript
INFO  2018-05-15 10:12:47,741 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack.js  
INFO  2018-05-15 10:12:47,749 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 285.7664ms 304 application/javascript
INFO  2018-05-15 10:12:47,754 [18   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jsoneditor.min.js was not modified
INFO  2018-05-15 10:12:47,767 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack_extended.js  
INFO  2018-05-15 10:12:47,775 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/marked.js  
INFO  2018-05-15 10:12:47,780 [5    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/highlight.9.1.0.pack.js was not modified
INFO  2018-05-15 10:12:47,786 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 99.1894ms 304 application/javascript
INFO  2018-05-15 10:12:47,814 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/highlight.9.1.0.pack_extended.js was not modified
INFO  2018-05-15 10:12:47,825 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/swagger-oauth.js  
INFO  2018-05-15 10:12:47,829 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 122.1815ms 304 application/javascript
INFO  2018-05-15 10:12:47,838 [11   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/swagger-oauth.js was not modified
INFO  2018-05-15 10:12:47,853 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 88.4988ms 304 application/javascript
INFO  2018-05-15 10:12:47,855 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/marked.js was not modified
INFO  2018-05-15 10:12:47,864 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 124.0109ms 304 application/javascript
INFO  2018-05-15 10:12:47,866 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 74.5049ms 304 application/javascript
INFO  2018-05-15 10:12:47,902 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/images/logo_small.png  
INFO  2018-05-15 10:12:47,907 [17   ] NetCore.StaticFiles.StaticFileMiddleware - The file /images/logo_small.png was not modified
INFO  2018-05-15 10:12:47,914 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 8.7216ms 304 image/png
